name,email,date_of_birth,mobile_no,is_valid_date,is_valid_email,is_valid_name,is_valid_phone,above_18
Ashley Sanders,Ashley_Sanders@goodman-lopez.com,05-10-1984,6350443,True,True,True,False,True
Monica Thomas,Monica_Thomas@wolfe-beasley.net,2001-02-27,810639,True,True,True,False,True
Stacey Johnston,Stacey_Johnston@torres.com,1972/10/18,267873,True,True,True,False,True
Matthew Fisher,Matthew_Fisher@foley.net,1950/03/14,98171,True,True,True,False,True
Stephen Caldwell,Stephen_Caldwell@george.info,1958/11/17,146649,True,False,True,False,True
Amanda Allen,Amanda_Allen@torres.biz,05/27/2011,8766451,True,False,True,False,False
Reginald Wheeler,Reginald_Wheeler@brown.biz,22-01-1987,29179575,True,False,True,True,True
 Elizabeth Richard,Elizabeth_Richard@stewart.biz,1990-10-02,70199975,True,False,True,True,True
Alexander Hampton,Alexander_Hampton@washington.com,13-07-1990,3053597,True,True,True,False,True
Lisa Smith,Lisa_Smith@black.info,19-08-1958,99884935,True,False,True,True,True
Brian Peters,Brian_Peters@ross.com,11/27/2018,89921,True,True,True,False,False
Brittany King,Brittany_King@robinson-dorsey.info,1976/12/22,78381,True,False,True,False,True
James Fuller,James_Fuller@whitney.biz,2015-03-26,584211,True,False,True,False,False
Kevin Hernandez,Kevin_Hernandez@green.net,10/02/1952,275769,True,True,True,False,True
Jason Sanders,Jason_Sanders@gardner-harris.com,1957/11/14,99026,True,True,True,False,True
Charles Garcia,Charles_Garcia@schmidt.info,2013-05-13,36061,True,False,True,False,False
Laura Martin,Laura_Martin@smith.com,27-10-2014,8766500,True,True,True,False,False
Joel Aguilar,Joel_Aguilar@vega-walker.biz,10/10/2006,2469755,True,False,True,False,False
Gina Simmons,Gina_Simmons@kelly.com,02/16/1973,75471,True,True,True,False,True
William White,William_White@white.com,21-02-2013,77500087,True,True,True,True,False
Matthew Odonnell,Matthew_Odonnell@baker.com,2010-09-26,5771767,True,True,True,False,False
Sara Barnett,Sara_Barnett@lucas.com,29-10-1957,855597,True,True,True,False,True
Stephanie Charles,Stephanie_Charles@ball.org,1960-11-05,9951565,True,False,True,False,True
Steven Barrett,Steven_Barrett@brooks-martinez.com,01/22/1954,361935,True,True,True,False,True
Margaret Buckley,Margaret_Buckley@mueller-silva.info,01-12-2017,93794391,True,False,True,True,False
Jesus Fisher,Jesus_Fisher@brown-cruz.com,06/22/1990,5416685,True,True,True,False,True
Walter Wiggins,Walter_Wiggins@chen-morris.org,1979/05/22,12487311,True,False,True,True,True
Travis Stone,Travis_Stone@reynolds-chapman.com,12/13/1963,536205,True,True,True,False,True
Joshua Tapia,Joshua_Tapia@jackson.org,1988/10/20,57396,True,False,True,False,True
Ashley Wright,Ashley_Wright@callahan-dixon.info,23-08-1981,27446295,True,False,True,True,True
Karen Smith,Karen_Smith@gonzalez.net,2015/01/07,84186,True,True,True,False,False
Kathryn Oconnell,Kathryn_Oconnell@fuller.com,1979-04-27,7146301,True,True,True,False,True
Sarah Wagner,Sarah_Wagner@escobar-watts.com,03-06-1980,73961,True,True,True,False,True
Sheryl Baker,Sheryl_Baker@smith.info,09/13/1988,6899005,True,False,True,False,True
Lisa Scott,Lisa_Scott@wheeler-medina.com,1984-07-11,56611,True,True,True,False,True
Tamara Mason,Tamara_Mason@graham-nixon.net,10/04/2010,9443 9255,True,True,True,True,False
Stephen Perez,Stephen_Perez@newton-diaz.com,09-09-1982,300441,True,True,True,False,True
Krystal Bell,Krystal_Bell@raymond-price.com,1960-02-01,60256,True,True,True,False,True
Maureen Davis,Maureen_Davis@stein.com,2008-04-20,31048375,True,True,True,True,False
Ashley Morris,Ashley_Morris@aguilar-wood.biz,1975-03-29,17176967,True,False,True,True,True
Felicia Hammond,Felicia_Hammond@holmes.com,1984-01-20,53331,True,True,True,False,True
Ronald Harper,Ronald_Harper@nguyen.com,2016-11-29,82643711,True,True,True,True,False
Cody Marquez,Cody_Marquez@martinez.com,07/15/2010,924729,True,True,True,False,False
Kiara Bishop,Kiara_Bishop@griffin.biz,2006/03/23,28214223,True,False,True,True,False
Jesse Moss,Jesse_Moss@kirby.com,30-07-1961,242949,True,True,True,False,True
Maria Mcdonald,Maria_Mcdonald@clark.com,1996-04-01,9027572,True,True,True,False,True
John Murphy,John_Murphy@hall.com,2004/09/08,445743,True,True,True,False,False
Patricia Turner,Patricia_Turner@long-garcia.org,1986-01-06,53161,True,False,True,False,True
Reginald Martinez,Reginald_Martinez@dean.info,2000/12/14,41921,True,False,True,False,True
Stephanie Brewer,Stephanie_Brewer@roman.com,08/17/2001,18206,True,True,True,False,True
Kimberly Cooper,Kimberly_Cooper@wood-marshall.com,01/29/1994,904533,True,True,True,False,True
Vickie Stuart,Vickie_Stuart@stephens.biz,1972/07/16,368649,True,False,True,False,True
Louis Williams,Louis_Williams@young.com,2006-11-05,54396,True,True,True,False,False
Anthony Tapia,Anthony_Tapia@brown.info,1971/02/18,79096,True,False,True,False,True
Devin Pugh,Devin_Pugh@west-shaffer.com,2005/04/13,9144416,True,True,True,False,False
Sara Brown,Sara_Brown@mcgee.com,21-04-1980,41956,True,True,True,False,True
Tanya Gonzales,Tanya_Gonzales@page.com,2009-02-18,62351,True,True,True,False,False
 Nicole Thomas ,Nicole_Thomas@miller.com,11/04/2016,4798396,True,True,True,False,False
William Ward,William_Ward@carney.com,1996-04-21,89426,True,True,True,False,True
Ashley Cooper ,Ashley_Cooper@parrish.org,2016-09-22,180855,True,False,True,False,False
Aaron Williams,Aaron_Williams@anderson.com,23-08-2016,1507031,True,True,True,False,False
Heather Robinson,Heather_Robinson@anderson.com,2011-04-12,2632064,True,True,True,False,False
Rick Fritz,Rick_Fritz@rivera.com,1968/02/19,758841,True,True,True,False,True
Michael Hill,Michael_Hill@cunningham.com,1993-09-22,71016,True,True,True,False,True
Ethan Garcia,Ethan_Garcia@martin-little.com,1951/05/22,42936,True,True,True,False,True
Hector Yates,Hector_Yates@rodriguez.com,1987/10/17,24891,True,True,True,False,True
Brandon Willis,Brandon_Willis@jensen-johnson.info,23-09-1997,89926,True,False,True,False,True
Holly Parker,Holly_Parker@kennedy.com,02/10/1956,49526,True,True,True,False,True
Karen Herring,Karen_Herring@koch.org,1991-03-14,24621,True,False,True,False,True
Michael Smith,Michael_Smith@tran.com,12/27/2014,423429,True,True,True,False,False
Ruben Lee,Ruben_Lee@terrell-lopez.org,03/03/1967,128325,True,False,True,False,True
Jennifer Taylor,Jennifer_Taylor@jones.com,2007/10/17,61551,True,True,True,False,False
Veronica Obrien,Veronica_Obrien@oneill.biz,2000/11/28,46421095,True,False,True,True,True
Crystal Bryant,Crystal_Bryant@little-huff.com,05/08/1992,85026,True,True,True,False,True
Lori Guerrero,Lori_Guerrero@munoz-nguyen.com,2006-08-02,913761,True,True,True,False,False
Adam Silva,Adam_Silva@miles-campbell.com,27-06-1961,68381,True,True,True,False,True
Jose Mcbride,Jose_Mcbride@allen.com,05/18/2009,2471 8647,True,True,True,True,False
Ernest Simon,Ernest_Simon@allen.org,08/20/1965,88136,True,False,True,False,True
Lisa Hopkins,Lisa_Hopkins@carter-fisher.info,1956/10/18,1506429,True,False,True,False,True
Cory Riley,Cory_Riley@davis-stephens.com,1981/06/23,626853,True,True,True,False,True
Danny Davenport,Danny_Davenport@suarez.com,04/16/1995,445407,True,True,True,False,True
Zachary Day ,Zachary_Day@mora.com,25-03-2013,19063807,True,True,True,True,False
Amanda Bernard,Amanda_Bernard@gilmore.info,1986/02/11,52780943,True,False,True,True,True
Michelle Lopez ,Michelle_Lopez@ortega-miller.com,2016/09/24,63712439,True,True,True,True,False
Molly Hodges,Molly_Hodges@mata-walker.biz,1952/04/29,642735,True,False,True,False,True
Tara Dudley,Tara_Dudley@kennedy-anderson.com,1982/01/06,706833,True,True,True,False,True
Keith Walsh,Keith_Walsh@henderson.com,1965-05-23,332439,True,True,True,False,True
Matthew Barrett,Matthew_Barrett@perry.org,1985/08/27,6202428,True,False,True,False,True
Leslie Pierce,Leslie_Pierce@hernandez.com,1987/06/05,6434058,True,True,True,False,True
Jonathon Marsh,Jonathon_Marsh@montoya.org,04/02/1968,59956,True,False,True,False,True
Kristin Dillon,Kristin_Dillon@bradshaw.net,07-09-1965,5533690,True,True,True,False,True
Stephanie Pierce,Stephanie_Pierce@moore-white.info,1963/04/26,26036,True,False,True,False,True
Amanda Parker,Amanda_Parker@brown.com,1975-03-10,30561,True,True,True,False,True
Patrick Johnson,Patrick_Johnson@payne.biz,08/28/1977,2428700,True,False,True,False,True
Jeffrey Lowery,Jeffrey_Lowery@smith.net,1990-05-16,969189,True,True,True,False,True
Bethany Morales,Bethany_Morales@davis-sharp.org,2017/07/26,97581,True,False,True,False,False
Kevin Campos,Kevin_Campos@sandoval.com,1978/07/24,9641115,True,True,True,False,True
Katie Parks,Katie_Parks@rios.com,04/22/1975,9060388,True,True,True,False,True
Robert Johnson,Robert_Johnson@mathis.org,1957/11/14,59478743,True,False,True,True,True
Lucas Graham,Lucas_Graham@jones.com,1986/01/21,86576,True,True,True,False,True
Evan Anderson,Evan_Anderson@thomas-krause.com,2002-10-19,36526,True,True,True,False,True
Donna Pineda,Donna_Pineda@knight-abbott.org,1985/02/14,50481,True,False,True,False,True
Connie Berger,Connie_Berger@edwards-nelson.biz,1959/06/07,655509,True,False,True,False,True
Todd Jordan,Todd_Jordan@henry-moss.org,1972-12-29,8817726,True,False,True,False,True
Arthur Hogan,Arthur_Hogan@brown.biz,1982-03-15,80309015,True,False,True,True,True
Allison Baxter,Allison_Baxter@leonard-pena.net,1951/07/13,969573,True,True,True,False,True
Connie Rogers,Connie_Rogers@fisher-murphy.com,1967-10-26,1782152,True,True,True,False,True
Erin Berger,Erin_Berger@morton.com,02-03-2008,778611,True,True,True,False,False
Christina Schneider,Christina_Schneider@patterson-erickson.com,30-04-1993,551649,True,True,True,False,True
Michael Bailey,Michael_Bailey@bowers-perez.net,1953/08/14,1129934,True,True,True,False,True
Nancy Wood,Nancy_Wood@hendricks-rivers.com,30-01-1953,70476,True,True,True,False,True
Ruben Wise,Ruben_Wise@lee.info,1977-01-31,53096,True,False,True,False,True
Robert Thomas,Robert_Thomas@williams-williams.com,1965/01/02,626001,True,True,True,False,True
Heidi Elliott,Heidi_Elliott@drake-gutierrez.net,2006-05-23,19354303,True,True,True,True,False
Colleen Barnes,Colleen_Barnes@brooks.com,05/21/1952,770223,True,True,True,False,True
Evan Stephens,Evan_Stephens@scott-mosley.com,14-01-2007,61356,True,True,True,False,False
Yvonne Terrell,Yvonne_Terrell@washington.com,1963/03/11,9856442,True,True,True,False,True
David Cooper,David_Cooper@martin.net,1979/08/26,464661,True,True,True,False,True
Philip Hudson,Philip_Hudson@taylor.com,1982-07-13,322299,True,True,True,False,True
Ryan Miller,Ryan_Miller@brown.net,03/11/1981,9908018,True,True,True,False,True
Michelle Benson,Michelle_Benson@kennedy.com,1990-05-23,546069,True,True,True,False,True
Anthony Spencer,Anthony_Spencer@allen-coleman.org,2004/07/26,68760767,True,False,True,True,False
Brandon Harrison,Brandon_Harrison@hill.com,19-10-1996,3354947,True,True,True,False,True
Kayla Mendoza,Kayla_Mendoza@graham-salazar.net,09/26/1999,53541,True,True,True,False,True
Robert Austin,Robert_Austin@gomez.com,07/01/2008,36266,True,True,True,False,False
Lisa Tucker,Lisa_Tucker@flynn.org,17-11-1977,791799,True,False,True,False,True
Joseph Mcintyre,Joseph_Mcintyre@becker.org,09-11-1973,880269,True,False,True,False,True
Cynthia Crawford,Cynthia_Crawford@turner.com,1964/06/02,13121,True,True,True,False,True
Debra Reeves,Debra_Reeves@mccall-gonzalez.com,15-06-1974,882759,True,True,True,False,True
Richard Terry,Richard_Terry@berry.com,25-08-1955,22206,True,True,True,False,True
Laura Adams,Laura_Adams@lucas.info,1984-09-17,5502918,True,False,True,False,True
Jeffery Coleman,Jeffery_Coleman@andrews.net,12/08/1962,1617911,True,True,True,False,True
James Wright,James_Wright@shelton.com,2006/05/03,25651,True,True,True,False,False
Michael Baird,Michael_Baird@smith-young.com,1959/03/18,651537,True,True,True,False,True
Andrea Campbell,Andrea_Campbell@solis.com,1962-06-17,1221060,True,True,True,False,True
Melissa Donaldson,Melissa_Donaldson@mccormick.com,03-09-1963,3177427,True,True,True,False,True
Debra Brown,Debra_Brown@warner-pennington.com,07/01/2016,8367 7195,True,True,True,True,False
Jesse Flores,Jesse_Flores@hickman.com,03-06-1977,776475,True,True,True,False,True
Keith White,Keith_White@roberts.com,10-03-1984,2542485,True,True,True,False,True
Nicole Watson,Nicole_Watson@simmons.info,07/12/1966,2259 9395,True,False,True,True,True
 Danny Bennett ,Danny_Bennett@moore.com,2010/10/27,40173007,True,True,True,True,False
Isabel Young,Isabel_Young@villegas-anderson.com,1980/07/23,245535,True,True,True,False,True
Rebecca Guzman,Rebecca_Guzman@ray-smith.com,1971-11-14,618423,True,True,True,False,True
Jason Robinson,Jason_Robinson@thomas.net,03/18/1977,9942031,True,True,True,False,True
Jason Carpenter,Jason_Carpenter@barrera.biz,1971/03/04,237465,True,False,True,False,True
Teresa Warren,Teresa_Warren@singleton-hensley.info,02/19/1980,4595683,True,False,True,False,True
Tammy Berg,Tammy_Berg@wilson.org,1988/02/02,129261,True,False,True,False,True
Allison Sloan,Allison_Sloan@cruz.net,1961/10/06,38801,True,True,True,False,True
Hannah Jones,Hannah_Jones@warren.net,09-09-2010,77361,True,True,True,False,False
Gina Perez,Gina_Perez@cox-smith.org,18-05-1974,54546,True,False,True,False,True
Jennifer Wilson,Jennifer_Wilson@clayton-lewis.net,1980/09/29,8476000,True,True,True,False,True
Donald Brown,Donald_Brown@burke.com,01/05/1997,5310390,True,True,True,False,True
Brianna Thomas,Brianna_Thomas@miller.com,1972/10/20,615591,True,True,True,False,True
Jeffery Hicks,Jeffery_Hicks@potts.com,04/16/1980,25241,True,True,True,False,True
Kristi Barrera,Kristi_Barrera@benson.com,1995-11-15,70986,True,True,True,False,True
Ashley Hall,Ashley_Hall@ortiz.com,1963-03-09,5050158,True,True,True,False,True
William Ross,William_Ross@tate-brown.org,12/29/1994,9303939,True,False,True,False,True
Sharon Rogers,Sharon_Rogers@rasmussen.com,2012-02-04,23589303,True,True,True,True,False
Samantha Reyes,Samantha_Reyes@daniel.info,2013/06/14,2561833,True,False,True,False,False
Jesse Brown,Jesse_Brown@townsend-wilcox.net,1986/03/19,3859381,True,True,True,False,True
Sharon Carroll,Sharon_Carroll@bell.net,2010-06-01,3078629,True,True,True,False,False
Julia Mueller,Julia_Mueller@norris.com,1954-09-21,22641,True,True,True,False,True
Amanda Adams,Amanda_Adams@ponce.info,2018-07-30,9034467,True,False,True,False,False
Luis Beck,Luis_Beck@hall-gardner.info,1989/01/01,203877,True,False,True,False,True
Gary Ryan,Gary_Ryan@wright-yu.org,10-10-1996,78108759,True,False,True,True,True
Dustin Cohen,Dustin_Cohen@spears.com,2009-11-02,78581,True,True,True,False,False
John Wright,John_Wright@peterson.com,1952/07/15,8902167,True,True,True,False,True
Andrew Hansen,Andrew_Hansen@williams-stanton.org,09-07-1957,58111,True,False,True,False,True
Teresa Kane,Teresa_Kane@pacheco.com,2000-06-24,52481,True,True,True,False,True
Steve Chavez,Steve_Chavez@golden.org,1970/07/11,48246,True,False,True,False,True
Kevin Carter,Kevin_Carter@snyder-patel.com,1983/08/31,60941,True,True,True,False,True
Alec Davis,Alec_Davis@dalton.net,09-06-2016,8348698,True,True,True,False,False
David Mitchell,David_Mitchell@collier.com,1969/05/15,6315058,True,True,True,False,True
Janet Ramsey,Janet_Ramsey@watkins-johnson.com,01/04/1964,319575,True,True,True,False,True
Joe Clark,Joe_Clark@shaw-flores.com,07/21/1957,91016,True,True,True,False,True
Jared Stephens,Jared_Stephens@richards.net,2005/04/10,46096,True,True,True,False,False
Ernest Fisher,Ernest_Fisher@huber-jones.info,1984-11-25,69906,True,False,True,False,True
Heather Anderson,Heather_Anderson@phillips.com,1981/10/17,14946,True,True,True,False,True
Robert White,Robert_White@yang.com,09/06/1966,80151,True,True,True,False,True
Brenda Gonzales,Brenda_Gonzales@silva.info,01-01-1973,4777781,True,False,True,False,True
Julia Price,Julia_Price@mcclure-welch.biz,1990/10/04,77046,True,False,True,False,True
Bethany Keller,Bethany_Keller@butler.com,09-10-2004,8119637,True,True,True,False,False
Andrew Hughes,Andrew_Hughes@brown.org,27-06-1994,636603,True,False,True,False,True
Jessica Lloyd,Jessica_Lloyd@johnston-holland.com,2005-03-10,53471,True,True,True,False,False
Tiffany Mathews,Tiffany_Mathews@beard.com,11/13/1993,304497,True,True,True,False,True
Brenda Orr,Brenda_Orr@dominguez.com,2015-05-20,58431,True,True,True,False,False
Raymond Bryant,Raymond_Bryant@garrett.com,08-02-1987,720489,True,True,True,False,True
Cynthia Hill,Cynthia_Hill@stark.org,12/09/1995,77741,True,False,True,False,True
Brenda Martin,Brenda_Martin@howard.biz,03/02/1959,3995146,True,False,True,False,True
Morgan Martin,Morgan_Martin@hicks.info,27-02-1951,363111,True,False,True,False,True
Kelly Jones,Kelly_Jones@russell.com,1965-09-15,70456,True,True,True,False,True
Garrett Cortez,Garrett_Cortez@powell-meyer.biz,2005/02/04,46771,True,False,True,False,False
Sean Munoz,Sean_Munoz@bell.com,1952-12-01,4136329,True,True,True,False,True
Jennifer Kennedy,Jennifer_Kennedy@thompson-pollard.com,01/02/1963,6928181,True,True,True,False,True
Ryan Rogers,Ryan_Rogers@walker-green.com,2004/04/22,1594209,True,True,True,False,False
Mary Moore,Mary_Moore@knight.info,07/20/1967,5107 3987,True,False,True,True,True
Kimberly Gomez,Kimberly_Gomez@robinson-becker.com,2014-03-04,35756,True,True,True,False,False
Gregory Russell,Gregory_Russell@johnson.com,10/30/1968,9921787,True,True,True,False,True
Jenna Conway,Jenna_Conway@powers.com,06/08/2018,935067,True,True,True,False,False
Paula Taylor,Paula_Taylor@roberts.org,05/25/2003,84436,True,False,True,False,True
Sherry Davis,Sherry_Davis@dixon-jones.com,1966/05/27,928305,True,True,True,False,True
Angela Pope,Angela_Pope@ayala.net,03/06/1999,902553,True,True,True,False,True
Alicia Petersen,Alicia_Petersen@hart.com,2002-05-05,2301762,True,True,True,False,True
Jerry Castillo,Jerry_Castillo@graham.com,1960/12/02,3806531,True,True,True,False,True
Mary Hernandez ,Mary_Hernandez@shaw.com,1975/05/26,736977,True,True,True,False,True
Jessica Morton,Jessica_Morton@massey-hall.com,1972-07-16,842511,True,True,True,False,True
Jennifer Daniels,Jennifer_Daniels@cobb.info,1986/07/13,9581111,True,False,True,False,True
Troy Taylor,Troy_Taylor@evans.com,1994/01/05,87921,True,True,True,False,True
Travis Dixon,Travis_Dixon@lynn.com,07-03-1991,63841,True,True,True,False,True
Ana Garcia,Ana_Garcia@fisher-barnes.info,2015/05/29,394749,True,False,True,False,False
Robin Johns,Robin_Johns@wright.com,05/16/2016,7412539,True,True,True,False,False
Jacqueline Campbell,Jacqueline_Campbell@anderson.biz,18-10-1998,89806,True,False,True,False,True
Sonya Oconnor,Sonya_Oconnor@swanson.biz,02/04/1954,275283,True,False,True,False,True
Timothy Simmons,Timothy_Simmons@ramirez.com,1982-12-16,8586068,True,True,True,False,True
